YEAR,MAKE,MODEL,TRIM,BODY,TRANSMISSION,VIN,STATE,CONDITION,COLOR,INTERIOR,SELLER,MMR,SELLINGPRICE,SALEDATE,SALE_DATE,PROFIT,ODOMETER
2007,HUMMER,H3,Base,suv,automatic,5gtdn13e878172264,ga,46,beige,black,mcdonald auto sales & leasing,10250,14300,2015-06-04T03:00:00-07:00,00:00.0,4050,119738
2007,Jaguar,X-Type,3.0L,sedan,automatic,sajwa51a97wj09951,tx,37,white,tan,tdaf remarketing,4675,6000,2015-06-03T03:15:00-07:00,15:00.0,1325,88662
2007,Honda,Odyssey,EX-L,minivan,automatic,5fnrl387x7b059649,nc,28,blue,gray,crossroads ford inc,7825,9500,2015-06-08T02:00:00-07:00,00:00.0,1675,110025
2007,,,,,automatic,zamfe39a670032269,ca,34,white,black,south bay bmw,25600,26250,2015-06-03T05:30:00-07:00,30:00.0,650,59194
2007,Lexus,IS 250,Base,sedan,automatic,jthbk262575040674,ca,25,black,black,newport lexus,9650,11500,2015-06-03T05:15:00-07:00,15:00.0,1850,115506
2007,Lincoln,MKZ,Base,sedan,,3lnhm26t67r666659,fl,21,white,tan,miscellaneous marshalling-manheim lakeland,5800,5800,2015-06-04T08:00:00-07:00,00:00.0,0,95710
2007,,,,,automatic,salme15407a263249,mi,37,silver,black,land rover farmington hills,14000,15100,2015-06-04T02:30:00-07:00,30:00.0,1100,99126
2007,Lexus,LS 460,L,sedan,automatic,jthgl46f375017296,fl,38,silver,gray,andrew thomas motorcars,22300,23600,2015-06-04T02:35:00-07:00,35:00.0,1300,61053
2007,Lexus,IS 250,Base,sedan,automatic,jthbk262975028317,ca,3,black,black,clear view systems,8125,9400,2015-06-03T05:30:00-07:00,30:00.0,1275,146396
2007,MINI,Cooper,S,hatchback,manual,wmwmf73557tl86887,fl,31,beige,black,remarketing by ge/hardy automotive llc,6875,7800,2015-06-12T02:15:00-07:00,15:00.0,925,75775
2007,MINI,Cooper,S,hatchback,,wmwmf73567tl92231,pa,41,blue,black,r hollenshead auto sales inc,7250,9000,2015-06-05T02:00:00-07:00,00:00.0,1750,64046
2007,Jeep,Wrangler,Unlimited Sahara,suv,automatic,1j4ga591x7l156800,tn,42,â€”,gray,ron wilson ford tradewinds inc,15250,16800,2015-06-03T03:30:00-07:00,30:00.0,1550,115043
2007,,,,,,salme15447a260631,pa,31,gray,gray,r hollenshead auto sales inc,14600,14900,2015-06-05T02:00:00-07:00,00:00.0,300,89231
2007,Nissan,350Z,Enthusiast,convertible,automatic,jn1bz36a57m650478,tx,31,white,gray,texas rv outlet superstore,8750,10000,2015-06-03T03:20:00-07:00,20:00.0,1250,115920
2007,Nissan,Altima,2.5 S,sedan,automatic,1n4al21e97n497862,nc,2,blue,beige,crossroads nissan of wake forest,4500,4900,2015-06-08T02:00:00-07:00,00:00.0,400,135551
2007,,,,,automatic,wdbrf52hx7a920128,ca,37,black,â€”,luxury cars inc,8200,9750,2015-06-04T05:30:00-07:00,30:00.0,1550,80357
2007,Mercedes-Benz,CL-Class,CL600,coupe,automatic,wddej76x87a003805,ca,41,silver,gray,car financial,29800,39000,2015-06-04T05:30:00-07:00,30:00.0,9200,5140
2007,Nissan,Altima,3.5 SE,sedan,,1n4bl21e97c122523,pa,42,white,beige,de felice of pt pleasant inc,6400,8600,2015-06-05T02:00:00-07:00,00:00.0,2200,96266
2007,Mercedes-Benz,S-Class,S550 4MATIC,sedan,automatic,wddng86x87a097883,pa,4,black,gray,r hollenshead auto sales inc,23400,26250,2015-06-05T02:00:00-07:00,00:00.0,2850,55612
2007,Nissan,Altima,2.5,sedan,automatic,1n4al21e27n473936,nc,26,green,beige,crossroads ford inc,4025,6600,2015-06-08T02:00:00-07:00,00:00.0,2575,154190
2007,Mercedes-Benz,GL-Class,GL450,suv,,4jgbf71e67a157543,pa,46,gray,beige,adcock brothers inc,16350,19000,2015-06-05T02:00:00-07:00,00:00.0,2650,57681
2007,Mercedes-Benz,CLS-Class,CLS63 AMG,sedan,,wdddj77x67a093272,pa,43,black,black,r hollenshead auto sales inc,23900,27100,2015-06-05T02:00:00-07:00,00:00.0,3200,69317
2007,Mitsubishi,Eclipse,GS,hatchback,automatic,4a3ak24f47e028242,nc,29,blue,black,crossroads ford of wake forest inc,5150,6200,2015-06-08T02:00:00-07:00,00:00.0,1050,80331
2014,Chevrolet,Cruze,1LT,sedan,automatic,1g1pc5sb1e7125825,mn,46,blue,black,snell indoor auto center,11250,11900,2015-06-04T03:30:00-07:00,30:00.0,650,38299
2014,Chevrolet,Captiva Sport,LS Fleet,suv,automatic,3gnal2ek1es680385,il,3,red,black,gm remarketing,14200,14800,2015-06-11T04:00:00-07:00,00:00.0,600,28465
2014,Chevrolet,Cruze,1LT,sedan,automatic,1g1pc5sb4e7180270,ms,4,blue,black,gm financial,12750,13600,2015-06-11T03:30:00-07:00,30:00.0,850,13224
2014,Chevrolet,Cruze,1LT,sedan,automatic,1g1pc5sb8e7306047,tx,47,white,gray,pro financial inc,12150,12800,2015-06-10T03:20:00-07:00,20:00.0,650,22978
2014,Chevrolet,Cruze,1LT,sedan,automatic,1g1pc5sb8e7158126,ga,4,red,black,the hertz corporation,10250,10800,2015-06-09T02:30:00-07:00,30:00.0,550,55850
2007,Porsche,Cayman,S,coupe,manual,wp0ab29827u781013,la,38,silver,black,american auto brokers inc,18650,18900,2015-06-03T03:30:00-07:00,30:00.0,250,89286
2007,Saab,3-Sep,2.0T,sedan,automatic,ys3fd49y371100783,ca,36,gray,beige,skyhigh remarketing inc,4475,6100,2015-06-03T05:00:00-07:00,00:00.0,1625,73209
2007,Nissan,Pathfinder,SE,suv,automatic,5n1ar18u27c648130,ga,36,blue,gray,cameron motor sports,5350,7200,2015-06-04T03:00:00-07:00,00:00.0,1850,138988
2007,Nissan,Murano,SE,suv,automatic,jn8az08w57w648190,wa,41,silver,black,lexus of bellevue,8650,10600,2015-06-03T06:20:00-07:00,20:00.0,1950,109052
2007,Nissan,Pathfinder,SE,suv,automatic,5n1ar18u37c617307,tx,33,white,beige,dario auto sales,5150,5700,2015-06-04T04:00:00-07:00,00:00.0,550,136424
2007,Nissan,Sentra,2,sedan,automatic,3n1ab61e87l665868,fl,28,white,tan,southern auto finance co/safco/ft lauderdale,3500,3500,2015-06-05T02:25:00-07:00,25:00.0,0,124016
2007,Nissan,Maxima,3.5 SL,sedan,automatic,1n4ba41e57c803912,ca,24,gray,tan,newport lexus,7975,9250,2015-06-03T05:15:00-07:00,15:00.0,1275,65626
2007,Nissan,Murano,SL,suv,automatic,jn8az08w77w664651,mn,36,gray,black,audi st paul,8025,8900,2015-06-03T03:30:00-07:00,30:00.0,875,102438
2007,Nissan,Murano,SL,suv,automatic,jn8az08tx7w507928,fl,19,gold,beige,expert auto group inc,3150,3500,2015-06-04T03:33:00-07:00,33:00.0,350,214615
2007,,,,,manual,wp0ab29957s730626,wi,37,black,gray,knauz continental autos inc,31400,32800,2015-06-03T03:00:00-07:00,00:00.0,1400,76403
2007,Nissan,Armada,SE,suv,automatic,5n1ba08a57n721457,ga,37,white,tan,nissan motor acceptance corporation,3750,4000,2015-06-08T17:00:00-07:00,00:00.0,250,201781
2007,Toyota,Camry,LE,sedan,automatic,4t1be46kx7u042216,fl,25,gray,beige,greenway ford inc,6000,6100,2015-06-03T02:45:00-07:00,45:00.0,100,124609
2007,Suzuki,XL7,Base,suv,automatic,2s3db217076108852,nc,26,black,â€”,crossroads ford lincoln of sanford inc,2925,4200,2015-06-08T02:00:00-07:00,00:00.0,1275,111364
2007,Scion,tC,Base,hatchback,automatic,jtkde177470208929,az,19,silver,black,wells fargo financial acceptance,4325,4600,2015-06-04T05:00:00-07:00,00:00.0,275,115531
2007,Toyota,Corolla,CE,sedan,automatic,jtdbr32e170116388,ca,36,silver,gray,trade in solutions irvine,4125,5100,2015-06-03T05:30:00-07:00,30:00.0,975,117051
2007,Toyota,Corolla,S,sedan,automatic,1nxbr32e17z833815,ca,35,gray,gray,buyers auto sales,5450,7000,2015-06-03T05:30:00-07:00,30:00.0,1550,83169
2007,Suzuki,Forenza,Base,sedan,manual,kl5jd56z57k659546,fl,32,blue,gray,coggin nissan at the avenues,975,1000,2015-06-04T06:00:00-07:00,00:00.0,25,132583
2007,,,,,automatic,2t1kr30e87c670939,az,24,silver,gray,right toyota,3700,4600,2015-06-04T05:00:00-07:00,00:00.0,900,137743
2007,Suzuki,XL7,Limited,suv,automatic,2s3da917676107734,wa,28,gold,tan,west hills chrysler jeep dodge,4650,5300,2015-06-03T06:10:00-07:00,10:00.0,650,84866
2007,Volvo,XC90,3.2,suv,automatic,yv4cy982471390618,ca,43,black,tan,mckenna volkswagen,6525,7000,2015-06-03T05:30:00-07:00,30:00.0,475,97350
2006,Audi,A6,3.2 quattro,sedan,,waudg74f56n059591,pa,44,gray,gray,r hollenshead auto sales inc,10950,15900,2015-06-05T02:00:00-07:00,00:00.0,4950,20146
2007,,,,,automatic,5tfbv54137x020156,nc,24,silver,black,crossroads ford inc,13600,13900,2015-06-08T02:00:00-07:00,00:00.0,300,134542
2006,Audi,A4,2.0T quattro,sedan,automatic,waudf78e66a042536,nc,34,gray,beige,crossroads nissan of hickory inc,5475,7200,2015-06-08T02:00:00-07:00,00:00.0,1725,110353
2007,Toyota,Prius,Touring,hatchback,automatic,jtdkb20u777558091,fl,28,silver,gray,courtesy toyota of brandon,3925,4000,2015-06-04T09:20:00-07:00,20:00.0,75,177985
2007,Volvo,S40,2.4i,sedan,automatic,yv1ms390672268124,ca,35,â€”,black,south coast acura,4300,4500,2015-06-03T05:30:00-07:00,30:00.0,200,101617
2006,Audi,A3,2.0T,wagon,automatic,waunf78p76a032023,ca,34,gray,gray,mercedes benz of foothill ranch,6050,8000,2015-06-03T05:30:00-07:00,30:00.0,1950,83714
2006,Audi,A4,1.8T,convertible,automatic,wauac48h96k008699,fl,35,gray,black,expert auto group inc,7450,7500,2015-06-04T03:33:00-07:00,33:00.0,50,72472
2007,Toyota,Sienna,CE 7-Passenger,minivan,automatic,5tdzk23c47s038244,tx,27,gray,gray,pm standley motorcars,3200,3700,2015-06-03T03:20:00-07:00,20:00.0,500,215215
2006,Audi,A4,3.0 quattro,convertible,automatic,waudt48h16k000934,va,36,blue,gray,shirlie slack mitsubishi,9375,9600,2015-06-11T02:35:00-07:00,35:00.0,225,54364
2007,Volvo,S80,3.2,sedan,automatic,yv1as982971022960,ga,35,silver,black,carworks inc,7300,8100,2015-06-04T03:00:00-07:00,00:00.0,800,85168
2006,Cadillac,CTS,Base,sedan,automatic,1g6dp577060107946,ne,37,burgundy,tan,woodhouse chevrolet,6700,7600,2015-06-04T04:00:00-07:00,00:00.0,900,72180
2006,BMW,X3,3.0i,suv,automatic,wbxpa93496wg91796,ut,27,red,beige,spectacular cars inc,6825,6900,2015-06-03T04:30:00-07:00,30:00.0,75,104744
2006,BMW,7 Series,750i,sedan,automatic,wbahl83536dt05104,mi,34,black,black,erhard bmw of farmington hills,8475,11100,2015-06-04T02:30:00-07:00,30:00.0,2625,94853
2006,Buick,Rendezvous,CX,suv,automatic,3g5da03l36s665200,fl,32,gray,beige,regional acceptance corporation / greenville,3975,5400,2015-06-04T02:35:00-07:00,35:00.0,1425,106308
2006,BMW,X5,4.4i,suv,automatic,5uxfb53556lv23903,mi,28,black,black,erhard bmw,3425,4600,2015-06-04T02:30:00-07:00,30:00.0,1175,234303
2006,BMW,3 Series,325i,sedan,automatic,wbavb13516kx48487,fl,34,white,tan,grow financial fcu,6175,7400,2015-06-04T02:35:00-07:00,35:00.0,1225,114808
2006,BMW,3 Series,330i,sedan,automatic,wbavb33576kr74304,ga,25,black,black,nalley bmw,7375,7800,2015-06-04T03:00:00-07:00,00:00.0,425,109876
2006,Buick,LaCrosse,CXL,sedan,automatic,2g4wd582761311399,mo,37,white,tan,hendrick toyota merriam,5900,6600,2015-06-03T03:30:00-07:00,30:00.0,700,86264
2006,Buick,LaCrosse,CX,sedan,automatic,2g4wc552161293389,ca,42,silver,gray,billion dodge chrysler jeep,4475,5400,2015-06-03T05:30:00-07:00,30:00.0,925,88361
2006,BMW,5 Series,530xi,wagon,,wbann73526cn01726,pa,34,gray,gray,r hollenshead auto sales inc,12150,12300,2015-06-05T02:00:00-07:00,00:00.0,150,41219
2006,BMW,X5,3.0i,suv,automatic,5uxfa13586ly30381,ca,31,white,black,mercedes benz of laguna niguel,9975,10200,2015-06-03T05:30:00-07:00,30:00.0,225,66064
2006,BMW,3 Series,330i,sedan,automatic,wbavb33546kr81906,fl,37,white,black,lokey motor company,8000,9900,2015-06-04T02:45:00-07:00,45:00.0,1900,97480
2006,,,,,automatic,1gbfg15t361108067,pa,38,gray,gray,champion mazda,6250,7900,2015-06-05T02:00:00-07:00,00:00.0,1650,136472
2006,,,,,automatic,3gnda13d16s532577,fl,26,burgundy,gray,starling chevrolet,1375,1700,2015-06-02T10:30:00-07:00,30:00.0,325,194302
2006,Chevrolet,Impala,LT,sedan,automatic,2g1wc581769209299,in,35,white,gray,santander consumer,3925,5900,2015-06-04T03:10:00-07:00,10:00.0,1975,107184
2006,Chevrolet,Equinox,LT,suv,automatic,2cndl63f166103547,tx,19,blue,gray,pm standley motorcars,3950,4300,2015-06-03T03:20:00-07:00,20:00.0,350,100661
2006,Chrysler,PT Cruiser,Limited,wagon,automatic,3a8fy68b26t326205,fl,41,silver,gray,orlando kia east,2900,3500,2015-06-03T02:25:00-07:00,25:00.0,600,75969
2006,Dodge,Caravan,SXT,minivan,automatic,1d4gp45r26b737242,fl,19,white,gray,courtesy kia of brandon,2650,3000,2015-06-04T09:20:00-07:00,20:00.0,350,77691
2006,Chrysler,Town and Country,Limited,minivan,automatic,2a8gp64l56r915435,pa,27,white,gray,champion mazda,3900,4700,2015-06-05T02:00:00-07:00,00:00.0,800,114734
2006,,,,,automatic,2a4gm68466r853427,fl,28,black,black,pines auto brokers,3700,5000,2015-06-03T02:35:00-07:00,35:00.0,1300,105123
2006,Chrysler,Sebring,Touring,sedan,automatic,1c3el56r96n272269,fl,19,silver,gray,germain toyota of sarasota,1950,3300,2015-06-03T09:45:00-07:00,45:00.0,1350,66491
2006,Chrysler,PT Cruiser,Touring,wagon,automatic,3a8fy58b46t273968,nc,26,blue,gray,crossroads ford of fuquay-varina,950,1200,2015-06-08T02:00:00-07:00,00:00.0,250,157413
2006,Chevrolet,Tahoe,LS,suv,automatic,1gnec13z16r151907,nc,35,silver,beige,crossroads ford inc,7250,9600,2015-06-08T02:00:00-07:00,00:00.0,2350,150302
2006,Dodge,Magnum,SE,wagon,automatic,2d4fv47t06h504381,tx,19,white,gray,ken camp's auto world inc,3000,4400,2015-06-03T03:00:00-07:00,00:00.0,1400,135446
2006,Dodge,Charger,RT,sedan,automatic,2b3la53h46h340847,fl,2,red,gray,courtesy nissan of tampa,8475,8800,2015-06-04T09:20:00-07:00,20:00.0,325,105391
2006,Dodge,Charger,RT,sedan,automatic,2b3ka53h26h199823,tx,32,black,gray,vroom,5975,7200,2015-06-04T04:00:00-07:00,00:00.0,1225,162531
2006,Dodge,Durango,SLT,suv,automatic,1d4hb48n26f119746,nm,19,blue,gray,mark cj inc,525,1000,2015-06-03T04:30:00-07:00,30:00.0,475,207349
2006,Dodge,Ram Pickup 3500,Laramie,mega cab,automatic,3d7lx39cx6g185336,tx,45,white,beige,tdaf remarketing,21000,25800,2015-06-03T03:15:00-07:00,15:00.0,4800,121299
2006,Dodge,Ram Pickup 2500,ST,quad cab,automatic,3d7kr28c66g114975,fl,25,silver,gray,kelley buick gmc inc,14300,17400,2015-06-03T07:15:00-07:00,15:00.0,3100,114643
2006,Dodge,Charger,RT,sedan,automatic,2b3la53h76h347176,ga,36,yellow,black,santander consumer,8550,10600,2015-06-09T02:30:00-07:00,30:00.0,2050,103750
2006,Ford,Escape,XLT,suv,automatic,1fmyu93196kc72524,mn,24,red,gray,billy mauer chevrolet,1325,2100,2015-06-04T03:30:00-07:00,30:00.0,775,215168
2006,Dodge,Ram Pickup 3500,SLT,quad cab,manual,3d7mx48c26g137017,nc,19,burgundy,gray,crossroads ford of indian trail,17100,19800,2015-06-08T02:00:00-07:00,00:00.0,2700,164694
2006,Ford,Freestyle,SEL,wagon,automatic,1fmzk02186ga51989,co,31,gray,gray,wells fargo dealer services,3100,5600,2015-06-10T04:45:00-07:00,45:00.0,2500,84871
2006,Ford,Explorer,XLT,suv,automatic,1fmeu73e26ub47914,co,26,gray,gray,wells fargo dealer services,5075,5200,2015-06-10T05:00:00-07:00,00:00.0,125,120320
2006,Ford,Five Hundred,SEL,sedan,automatic,1fafp24166g157333,mo,29,burgundy,tan,hendrick toyota merriam,2875,5800,2015-06-03T03:30:00-07:00,30:00.0,2925,104324
2006,Ford,Expedition,Eddie Bauer,suv,automatic,1fmfu18546la92267,az,34,brown,tan,wells fargo financial acceptance,9350,11900,2015-06-04T05:00:00-07:00,00:00.0,2550,62168
2006,Ford,F-250 Super Duty,XL,crew cab,automatic,1ftsw21p86ea58190,mi,26,red,brown,automobiles paille inc,21400,21400,2015-06-04T02:30:00-07:00,30:00.0,0,37646
2006,Ford,Explorer,XLT,suv,automatic,1fmeu73e96ua87274,nj,37,red,tan,dream cars by bussinger ltd,6050,7700,2015-06-03T02:30:00-07:00,30:00.0,1650,93080
2006,Ford,Explorer,Eddie Bauer,suv,automatic,1fmeu74ex6ub49070,in,23,white,tan,bloomington ford,6500,7100,2015-06-03T06:20:00-07:00,20:00.0,600,119128
2006,,,,,automatic,2gtec13zx61295828,ca,27,black,gray,san diego sports cars,8500,12700,2015-06-03T05:15:00-07:00,15:00.0,4200,121194
2006,,,,,automatic,2hjyk16546h524807,ga,26,red,gray,carworks inc,5575,6100,2015-06-04T03:00:00-07:00,00:00.0,525,223099
2006,Honda,Accord,LX Special Edition,sedan,automatic,1hgcm56346a112112,nc,19,white,beige,crossroads infiniti south inc,4850,4900,2015-06-08T02:00:00-07:00,00:00.0,50,128157
2006,Honda,Accord,LX Special Edition,sedan,automatic,1hgcm563x6a145440,nc,35,gray,gray,crossroads ford inc,4875,6400,2015-06-08T02:00:00-07:00,00:00.0,1525,126591
2006,Honda,Odyssey,EX-L,minivan,automatic,5fnrl38616b429585,il,28,gold,tan,ahfc/honda lease trust/hvt  inc.,5975,6000,2015-06-11T03:00:00-07:00,00:00.0,25,127857
2006,Honda,Odyssey,EX-L,minivan,automatic,5fnrl38706b108985,tx,39,blue,gray,hopper motorplex inc,6100,7600,2015-06-03T03:15:00-07:00,15:00.0,1500,121186
2006,GMC,Envoy XL,Denali,suv,automatic,1gkes66m066147622,in,34,black,black,santander consumer,6875,9000,2015-06-04T03:10:00-07:00,10:00.0,2125,94419
2006,Honda,Civic,LX,sedan,automatic,1hgfa165x6l109638,wa,35,silver,gray,lexus of bellevue,6100,8700,2015-06-03T06:20:00-07:00,20:00.0,2600,86377
2006,Infiniti,M35,Base,sedan,automatic,jnkay01ex6m103000,tx,35,silver,black,pm standley motorcars,9375,11200,2015-06-03T03:20:00-07:00,20:00.0,1825,93109
2006,Infiniti,G35,Base,coupe,,jnkcv54e06m708637,pa,42,black,black,r hollenshead auto sales inc,11550,13500,2015-06-05T02:00:00-07:00,00:00.0,1950,61507
2006,Infiniti,G35,Base,sedan,automatic,jnkcv51ex6m516095,or,27,black,gray,gm financial,7900,8500,2015-06-16T05:00:00-07:00,00:00.0,600,98373
2006,,,,,automatic,salag25436a372564,ca,41,red,â€”,acura north scottsdale,12300,15750,2015-06-04T05:30:00-07:00,30:00.0,3450,68511
2006,,,,,automatic,1j4fa64s16p757277,az,29,black,gray,wells fargo dealer services,16300,17200,2015-06-04T05:00:00-07:00,00:00.0,900,79369
2006,Infiniti,QX56,Base,suv,automatic,5n3aa08cx6n810797,pa,35,silver,black,porter nissan buick,13600,15000,2015-06-05T02:00:00-07:00,00:00.0,1400,98736
2006,Infiniti,FX35,Base,suv,automatic,jnras08u86x106556,ca,36,black,beige,high bid trading co inc,9675,10900,2015-06-03T05:15:00-07:00,15:00.0,1225,116514
2006,,,,,,1j4fa29s26p721776,oh,41,white,black,sullivan auto group llc,8325,9100,2015-06-04T03:30:00-07:00,30:00.0,775,103458
2006,Hyundai,Sonata,LX,sedan,automatic,5npeu46f16h091692,ga,2,blue,gray,santander consumer,3375,3600,2015-06-09T02:30:00-07:00,30:00.0,225,117178
2006,Infiniti,M35,Base,sedan,automatic,jnkay01f26m250131,nc,26,gray,black,crossroads infiniti south inc,7350,8900,2015-06-08T02:00:00-07:00,00:00.0,1550,147201
2006,Hyundai,Santa Fe,GLS,suv,automatic,km8sc13d66u070460,az,22,black,beige,aps rent a car & leasing,3625,5000,2015-06-04T05:00:00-07:00,00:00.0,1375,114200
2014,Chevrolet,Cruze,2LT,sedan,,1g1pe5sb9e7442665,co,4,white,black,gm remarketing,13000,14800,2015-06-16T04:30:00-07:00,30:00.0,1800,23755
2014,Chevrolet,Equinox,LT,suv,automatic,2gnflfek0e6291085,mn,49,silver,black,north branch chevrolet,21700,23800,2015-06-03T03:30:00-07:00,30:00.0,2100,7713
2014,Chevrolet,Equinox,LT,suv,automatic,2gnflgek1e6172032,ny,5,â€”,beige,ge fleet services for itself/servicer,17800,18400,2015-06-04T02:15:00-07:00,15:00.0,600,58634
2014,Chevrolet,Cruze,LTZ,sedan,automatic,1g1pg5sb1e7295624,tn,37,red,black,landers mclarty dge chry jeep,14700,14800,2015-06-03T03:30:00-07:00,30:00.0,100,20452
2014,Chevrolet,Cruze,LTZ,sedan,automatic,1g1pg5sb1e7405247,tx,28,blue,black,tdaf remarketing,14400,14900,2015-06-03T03:15:00-07:00,15:00.0,500,25106
2006,,,,,automatic,jtjbt20x960120281,ca,45,black,tan,high bid trading co inc,13000,14250,2015-06-03T05:15:00-07:00,15:00.0,1250,121516
2006,Lexus,ES 330,Base,sedan,automatic,jthba30g165153162,ca,37,black,black,skyhigh remarketing inc,9000,10750,2015-06-03T05:00:00-07:00,00:00.0,1750,92859
2006,Mercedes-Benz,E-Class,E350,sedan,,wdbuf56j66a934288,pa,34,black,black,charles & son auto sls inc,7375,7800,2015-06-12T02:15:00-07:00,15:00.0,425,99455
2006,Lexus,RX 330,Base,suv,automatic,2t2ha31ux6c091811,ne,31,blue,gray,lexus of omaha,11000,11700,2015-06-04T04:00:00-07:00,00:00.0,700,98635
2006,Mercedes-Benz,CLS-Class,CLS500,sedan,automatic,wdddj75x76a032515,oh,46,silver,black,crossroads car and truck,15800,16200,2015-06-04T03:30:00-07:00,30:00.0,400,74685
2006,,,,,,salsh234x6a961003,ga,35,gray,beige,cameron motor sports,12400,12800,2015-06-04T03:00:00-07:00,00:00.0,400,138478
2006,Nissan,Armada,SE,suv,automatic,5n1aa08a46n739801,fl,21,black,beige,coggin honda,3675,4800,2015-06-04T06:00:00-07:00,00:00.0,1125,196347
2006,Nissan,Altima,2.5,sedan,automatic,1n4al11d66n335638,nc,21,gray,black,crossroads ford lincoln of sanford inc,2850,4600,2015-06-08T02:00:00-07:00,00:00.0,1750,127826
2006,Nissan,Sentra,1.8,sedan,automatic,3n1cb51d86l540331,ca,31,white,gray,anaheim mitsubishi,2975,3600,2015-06-03T05:15:00-07:00,15:00.0,625,110652
2006,Nissan,Armada,LE,suv,automatic,5n1aa08a16n701099,ca,31,gray,gray,high bid trading co inc,10950,12000,2015-06-03T05:15:00-07:00,15:00.0,1050,71566
2006,Pontiac,G6,Base,sedan,automatic,1g2zg558064220615,ca,33,red,black,aaero sweet corporation,4450,6300,2015-06-03T04:30:00-07:00,30:00.0,1850,79849
2006,Nissan,Pathfinder,SE,suv,automatic,5n1ar18w66c636787,nc,29,burgundy,â€”,crossroads ford of wake forest inc,4625,7100,2015-06-08T02:00:00-07:00,00:00.0,2475,144652
2006,,,,,manual,jn1az34e46m350401,ca,31,black,black,skyhigh remarketing inc,7725,10700,2015-06-03T05:00:00-07:00,00:00.0,2975,116426
2006,Toyota,Highlander Hybrid,Base,suv,automatic,jtedw21ax60014611,ca,41,white,beige,high bid trading co inc,6450,7750,2015-06-03T05:15:00-07:00,15:00.0,1300,113398
2006,Toyota,4Runner,Limited,suv,automatic,jtebt17r360064838,tx,45,gray,gray,tdaf remarketing,12550,15000,2015-06-03T03:15:00-07:00,15:00.0,2450,111217
2006,Scion,xB,Base,wagon,automatic,jtlkt324464097632,ca,33,gray,black,california auto exchange,3725,5400,2015-06-03T05:30:00-07:00,30:00.0,1675,136334
2006,Suzuki,Forenza,Base,sedan,automatic,kl5jd56z56k366664,nc,25,silver,gray,hendrick honda hickory,1250,1700,2015-06-03T07:00:00-07:00,00:00.0,450,126007
2006,Saturn,VUE,Base,suv,automatic,5gzcz63416s832043,fl,33,white,gray,courtesy kia of brandon,2300,2900,2015-06-04T09:20:00-07:00,20:00.0,600,149488
2005,Acura,TL,3.2,sedan,automatic,19uua66275a019836,ca,24,blue,tan,south coast acura,5250,5400,2015-06-03T05:30:00-07:00,30:00.0,150,148183
2005,Acura,TSX,Base,sedan,automatic,jh4cl96905c026083,ca,37,â€”,black,aaero sweet corporation,7525,9500,2015-06-03T05:00:00-07:00,00:00.0,1975,86373
2006,Volkswagen,New Beetle,2.5,convertible,automatic,3vwsf31y36m311485,tx,37,white,tan,tdaf remarketing,4900,7500,2015-06-03T03:00:00-07:00,00:00.0,2600,49366
2005,Acura,TL,3.2,sedan,automatic,19uua66205a023226,nv,42,blue,brown,planet hyundai,5000,5500,2015-06-04T05:00:00-07:00,00:00.0,500,152961
2006,Volkswagen,Jetta,GLI,sedan,manual,3vwwj71kx6m784884,fl,34,blue,gray,coggin deland hyundai,5200,5200,2015-06-04T09:50:00-07:00,50:00.0,0,119451
2005,BMW,3 Series,325i,sedan,automatic,wbaev33495kw16618,mi,25,silver,black,erhard bmw,3275,3500,2015-06-04T02:30:00-07:00,30:00.0,225,146174
2005,BMW,X5,4.4i,suv,automatic,5uxfb53555lv12172,ca,31,blue,gray,ideal transportation,7250,8750,2015-06-03T05:15:00-07:00,15:00.0,1500,90627
2005,Chevrolet,Silverado 1500,LS,extended cab,automatic,1gcek19z65z151922,co,27,red,black,wells fargo dealer services,4475,4500,2015-06-10T05:00:00-07:00,00:00.0,25,167946
2005,Chevrolet,Suburban,1500 LS,suv,automatic,3gnec16z75g106786,fl,28,red,tan,starling chevrolet,2575,3000,2015-06-02T10:30:00-07:00,30:00.0,425,246698
2005,Chevrolet,Equinox,LT,suv,automatic,2cndl63f256068628,ca,29,black,gray,credit acceptance corp/vrs/southfield,2300,2300,2015-06-04T05:30:00-07:00,30:00.0,0,164355
2005,Chevrolet,Impala,Base,sedan,automatic,2g1wf52e459226434,va,26,silver,gray,steele boys automotive llc,2400,5800,2015-06-03T02:30:00-07:00,30:00.0,3400,90342
2005,Chevrolet,Monte Carlo,LS,coupe,automatic,2g1ww12e859317179,nj,32,red,tan,kerbeck cadillac pontiac inc,1600,2050,2015-06-03T02:30:00-07:00,30:00.0,450,164952
2005,Chevrolet,Colorado,Z85 LS Base,crew cab,automatic,1gcds136658256945,ca,29,black,beige,san diego sports cars,8450,11000,2015-06-03T05:15:00-07:00,15:00.0,2550,86359
2005,Chevrolet,Malibu,LS,sedan,automatic,1g1zt54855f203166,fl,36,gold,tan,enterprise vehicle exchange / rental / tulsa,3075,3100,2015-06-05T02:25:00-07:00,25:00.0,25,86070
